VTX, IDX, position.x, position.y, position.z, blendWeights.x, blendWeights.y, blendWeights.z, blendWeights.w, blendIndices.x, blendIndices.y, blendIndices.z, blendIndices.w
54, 890,  0.9783,  14.7464, -2.0195,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
55, 856,  0.924,  14.8266, -1.9488,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
56, 867,  0.8354,  14.7686, -2.0114,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
57, 865,  0.7634,  14.8297, -1.9851,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
58, 867,  0.8354,  14.7686, -2.0114,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
59, 856,  0.924,  14.8266, -1.9488,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
60, 856,  0.924,  14.8266, -1.9488,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
61, 866,  0.7397,  14.8199, -1.9505,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
62, 865,  0.7634,  14.8297, -1.9851,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
63, 867,  0.8354,  14.7686, -2.0114,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
64, 891,  0.9183,  14.711, -2.059,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
65, 890,  0.9783,  14.7464, -2.0195,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
66, 624, -2.0005,  16.2202, -1.5831,  0.05,  0.95,  0.00,  0.00, 0, 1, 1, 1
67, 498, -2.174,  16.2505, -1.5328,  0.05,  0.95,  0.00,  0.00, 0, 1, 1, 1
68, 499, -2.2031,  16.2269, -1.5878,  0.05,  0.95,  0.00,  0.00, 0, 1, 1, 1
69, 496, -2.4298,  16.4282, -1.4957,  0.05,  0.95,  0.00,  0.00, 0, 1, 1, 1
70, 499, -2.2031,  16.2269, -1.5878,  0.05,  0.95,  0.00,  0.00, 0, 1, 1, 1
71, 498, -2.174,  16.2505, -1.5328,  0.05,  0.95,  0.00,  0.00, 0, 1, 1, 1
72, 498, -2.174,  16.2505, -1.5328,  0.05,  0.95,  0.00,  0.00, 0, 1, 1, 1
73, 497, -2.3643,  16.4311, -1.4684,  0.05,  0.95,  0.00,  0.00, 0, 1, 1, 1
74, 496, -2.4298,  16.4282, -1.4957,  0.05,  0.95,  0.00,  0.00, 0, 1, 1, 1
75, 572, -1.8643,  16.1923, -1.7257,  0.05,  0.95,  0.00,  0.00, 0, 1, 1, 1
76, 687, -1.856,  16.1031, -1.6493,  0.05,  0.95,  0.00,  0.00, 0, 1, 1, 1
77, 624, -2.0005,  16.2202, -1.5831,  0.05,  0.95,  0.00,  0.00, 0, 1, 1, 1
78, 499, -2.2031,  16.2269, -1.5878,  0.05,  0.95,  0.00,  0.00, 0, 1, 1, 1
79, 572, -1.8643,  16.1923, -1.7257,  0.05,  0.95,  0.00,  0.00, 0, 1, 1, 1
80, 624, -2.0005,  16.2202, -1.5831,  0.05,  0.95,  0.00,  0.00, 0, 1, 1, 1
81, 572, -1.8643,  16.1923, -1.7257,  0.05,  0.95,  0.00,  0.00, 0, 1, 1, 1
82, 499, -2.2031,  16.2269, -1.5878,  0.05,  0.95,  0.00,  0.00, 0, 1, 1, 1
83, 501, -2.1624,  16.3488, -1.7154,  0.05,  0.95,  0.00,  0.00, 0, 1, 1, 1
84, 501, -2.1624,  16.3488, -1.7154,  0.05,  0.95,  0.00,  0.00, 0, 1, 1, 1
85, 499, -2.2031,  16.2269, -1.5878,  0.05,  0.95,  0.00,  0.00, 0, 1, 1, 1
86, 496, -2.4298,  16.4282, -1.4957,  0.05,  0.95,  0.00,  0.00, 0, 1, 1, 1
87, 496, -2.4298,  16.4282, -1.4957,  0.05,  0.95,  0.00,  0.00, 0, 1, 1, 1
88, 497, -2.3643,  16.4311, -1.4684,  0.05,  0.95,  0.00,  0.00, 0, 1, 1, 1
89, 585, -2.4068,  16.6564, -1.4032,  0.05,  0.95,  0.00,  0.00, 0, 1, 1, 1
90, 585, -2.4068,  16.6564, -1.4032,  0.05,  0.95,  0.00,  0.00, 0, 1, 1, 1
91, 580, -2.4768,  16.6743, -1.4233,  0.05,  0.95,  0.00,  0.00, 0, 1, 1, 1
92, 496, -2.4298,  16.4282, -1.4957,  0.05,  0.95,  0.00,  0.00, 0, 1, 1, 1
93, 500, -2.3253,  16.5031, -1.6595,  0.05,  0.95,  0.00,  0.00, 0, 1, 1, 1
94, 496, -2.4298,  16.4282, -1.4957,  0.05,  0.95,  0.00,  0.00, 0, 1, 1, 1
95, 580, -2.4768,  16.6743, -1.4233,  0.05,  0.95,  0.00,  0.00, 0, 1, 1, 1
96, 496, -2.4298,  16.4282, -1.4957,  0.05,  0.95,  0.00,  0.00, 0, 1, 1, 1
97, 500, -2.3253,  16.5031, -1.6595,  0.05,  0.95,  0.00,  0.00, 0, 1, 1, 1
98, 501, -2.1624,  16.3488, -1.7154,  0.05,  0.95,  0.00,  0.00, 0, 1, 1, 1
99, 501, -2.1624,  16.3488, -1.7154,  0.05,  0.95,  0.00,  0.00, 0, 1, 1, 1
100, 571, -1.8851,  16.2866, -1.8065,  0.05,  0.95,  0.00,  0.00, 0, 1, 1, 1
101, 572, -1.8643,  16.1923, -1.7257,  0.05,  0.95,  0.00,  0.00, 0, 1, 1, 1
102, 845,  0.6454,  14.6059, -2.0463,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
103, 853,  0.3181,  14.507, -2.1296,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
104, 740,  0.2979,  14.5274, -2.2199,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
105, 740,  0.2979,  14.5274, -2.2199,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
106, 847,  0.6522,  14.6227, -2.1506,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
107, 845,  0.6454,  14.6059, -2.0463,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
108, 505, -0.2979,  14.5274, -2.2199,  0.40,  0.60,  0.00,  0.00, 0, 1, 1, 1
109, 627, -4.26285E-8,  14.5013, -2.2484,  0.50,  0.50,  0.00,  0.00, 0, 1, 1, 1
110, 626, -4.24440E-8,  14.4745, -2.1532,  0.50,  0.50,  0.00,  0.00, 0, 1, 1, 1
111, 626, -4.24440E-8,  14.4745, -2.1532,  0.50,  0.50,  0.00,  0.00, 0, 1, 1, 1
112, 625, -0.3181,  14.507, -2.1296,  0.40,  0.60,  0.00,  0.00, 0, 1, 1, 1
113, 505, -0.2979,  14.5274, -2.2199,  0.40,  0.60,  0.00,  0.00, 0, 1, 1, 1
114, 505, -0.2979,  14.5274, -2.2199,  0.40,  0.60,  0.00,  0.00, 0, 1, 1, 1
115, 625, -0.3181,  14.507, -2.1296,  0.40,  0.60,  0.00,  0.00, 0, 1, 1, 1
116, 617, -0.6454,  14.6059, -2.0463,  0.40,  0.60,  0.00,  0.00, 0, 1, 1, 1
117, 610, -0.6724,  14.755, -2.1123,  0.40,  0.60,  0.00,  0.00, 0, 1, 1, 1
118, 504, -0.4105,  14.7249, -2.2217,  0.40,  0.60,  0.00,  0.00, 0, 1, 1, 1
119, 505, -0.2979,  14.5274, -2.2199,  0.40,  0.60,  0.00,  0.00, 0, 1, 1, 1
120, 505, -0.2979,  14.5274, -2.2199,  0.40,  0.60,  0.00,  0.00, 0, 1, 1, 1
121, 618, -0.6522,  14.6227, -2.1506,  0.40,  0.60,  0.00,  0.00, 0, 1, 1, 1
122, 610, -0.6724,  14.755, -2.1123,  0.40,  0.60,  0.00,  0.00, 0, 1, 1, 1
123, 617, -0.6454,  14.6059, -2.0463,  0.40,  0.60,  0.00,  0.00, 0, 1, 1, 1
124, 618, -0.6522,  14.6227, -2.1506,  0.40,  0.60,  0.00,  0.00, 0, 1, 1, 1
125, 505, -0.2979,  14.5274, -2.2199,  0.40,  0.60,  0.00,  0.00, 0, 1, 1, 1
126, 617, -0.6454,  14.6059, -2.0463,  0.40,  0.60,  0.00,  0.00, 0, 1, 1, 1
127, 619, -0.6683,  14.7235, -1.9974,  0.40,  0.60,  0.00,  0.00, 0, 1, 1, 1
128, 610, -0.6724,  14.755, -2.1123,  0.40,  0.60,  0.00,  0.00, 0, 1, 1, 1
129, 610, -0.6724,  14.755, -2.1123,  0.40,  0.60,  0.00,  0.00, 0, 1, 1, 1
130, 618, -0.6522,  14.6227, -2.1506,  0.40,  0.60,  0.00,  0.00, 0, 1, 1, 1
131, 617, -0.6454,  14.6059, -2.0463,  0.40,  0.60,  0.00,  0.00, 0, 1, 1, 1
132, 610, -0.6724,  14.755, -2.1123,  0.40,  0.60,  0.00,  0.00, 0, 1, 1, 1
133, 619, -0.6683,  14.7235, -1.9974,  0.40,  0.60,  0.00,  0.00, 0, 1, 1, 1
134, 635, -0.7388,  14.7909, -2.0562,  0.40,  0.60,  0.00,  0.00, 0, 1, 1, 1
135, 636, -0.7219,  14.8021, -2.1189,  0.40,  0.60,  0.00,  0.00, 0, 1, 1, 1
136, 610, -0.6724,  14.755, -2.1123,  0.40,  0.60,  0.00,  0.00, 0, 1, 1, 1
137, 635, -0.7388,  14.7909, -2.0562,  0.40,  0.60,  0.00,  0.00, 0, 1, 1, 1
138, 636, -0.7219,  14.8021, -2.1189,  0.40,  0.60,  0.00,  0.00, 0, 1, 1, 1
139, 566, -0.6729,  14.8054, -2.1692,  0.40,  0.60,  0.00,  0.00, 0, 1, 1, 1
140, 610, -0.6724,  14.755, -2.1123,  0.40,  0.60,  0.00,  0.00, 0, 1, 1, 1
141, 566, -0.6729,  14.8054, -2.1692,  0.40,  0.60,  0.00,  0.00, 0, 1, 1, 1
142, 504, -0.4105,  14.7249, -2.2217,  0.40,  0.60,  0.00,  0.00, 0, 1, 1, 1
143, 610, -0.6724,  14.755, -2.1123,  0.40,  0.60,  0.00,  0.00, 0, 1, 1, 1
144, 635, -0.7388,  14.7909, -2.0562,  0.40,  0.60,  0.00,  0.00, 0, 1, 1, 1
145, 619, -0.6683,  14.7235, -1.9974,  0.40,  0.60,  0.00,  0.00, 0, 1, 1, 1
146, 640, -0.7397,  14.8199, -1.9505,  0.40,  0.60,  0.00,  0.00, 0, 1, 1, 1
147, 635, -0.7388,  14.7909, -2.0562,  0.40,  0.60,  0.00,  0.00, 0, 1, 1, 1
148, 640, -0.7397,  14.8199, -1.9505,  0.40,  0.60,  0.00,  0.00, 0, 1, 1, 1
149, 639, -0.7634,  14.8297, -1.9851,  0.40,  0.60,  0.00,  0.00, 0, 1, 1, 1
150, 639, -0.7634,  14.8297, -1.9851,  0.40,  0.60,  0.00,  0.00, 0, 1, 1, 1
151, 634, -0.7425,  14.8287, -2.0508,  0.40,  0.60,  0.00,  0.00, 0, 1, 1, 1
152, 635, -0.7388,  14.7909, -2.0562,  0.40,  0.60,  0.00,  0.00, 0, 1, 1, 1
153, 636, -0.7219,  14.8021, -2.1189,  0.40,  0.60,  0.00,  0.00, 0, 1, 1, 1
154, 635, -0.7388,  14.7909, -2.0562,  0.40,  0.60,  0.00,  0.00, 0, 1, 1, 1
155, 634, -0.7425,  14.8287, -2.0508,  0.40,  0.60,  0.00,  0.00, 0, 1, 1, 1
156, 636, -0.7219,  14.8021, -2.1189,  0.40,  0.60,  0.00,  0.00, 0, 1, 1, 1
157, 561, -0.7329,  14.8879, -2.1088,  0.40,  0.60,  0.00,  0.00, 0, 1, 1, 1
158, 566, -0.6729,  14.8054, -2.1692,  0.40,  0.60,  0.00,  0.00, 0, 1, 1, 1
159, 634, -0.7425,  14.8287, -2.0508,  0.40,  0.60,  0.00,  0.00, 0, 1, 1, 1
160, 561, -0.7329,  14.8879, -2.1088,  0.40,  0.60,  0.00,  0.00, 0, 1, 1, 1
161, 636, -0.7219,  14.8021, -2.1189,  0.40,  0.60,  0.00,  0.00, 0, 1, 1, 1
162, 566, -0.6729,  14.8054, -2.1692,  0.40,  0.60,  0.00,  0.00, 0, 1, 1, 1
163, 561, -0.7329,  14.8879, -2.1088,  0.40,  0.60,  0.00,  0.00, 0, 1, 1, 1
164, 551, -0.7437,  15.0056, -2.1383,  0.40,  0.60,  0.00,  0.00, 0, 1, 1, 1
165, 551, -0.7437,  15.0056, -2.1383,  0.40,  0.60,  0.00,  0.00, 0, 1, 1, 1
166, 564, -0.5855,  14.8795, -2.1686,  0.40,  0.60,  0.00,  0.00, 0, 1, 1, 1
167, 566, -0.6729,  14.8054, -2.1692,  0.40,  0.60,  0.00,  0.00, 0, 1, 1, 1
168, 504, -0.4105,  14.7249, -2.2217,  0.40,  0.60,  0.00,  0.00, 0, 1, 1, 1
169, 566, -0.6729,  14.8054, -2.1692,  0.40,  0.60,  0.00,  0.00, 0, 1, 1, 1
170, 564, -0.5855,  14.8795, -2.1686,  0.40,  0.60,  0.00,  0.00, 0, 1, 1, 1
171, 564, -0.5855,  14.8795, -2.1686,  0.40,  0.60,  0.00,  0.00, 0, 1, 1, 1
172, 567, -0.3962,  14.80, -2.2071,  0.40,  0.60,  0.00,  0.00, 0, 1, 1, 1
173, 504, -0.4105,  14.7249, -2.2217,  0.40,  0.60,  0.00,  0.00, 0, 1, 1, 1
174, 564, -0.5855,  14.8795, -2.1686,  0.40,  0.60,  0.00,  0.00, 0, 1, 1, 1
175, 565, -0.5654,  14.8749, -2.2265,  0.40,  0.60,  0.00,  0.00, 0, 1, 1, 1
176, 567, -0.3962,  14.80, -2.2071,  0.40,  0.60,  0.00,  0.00, 0, 1, 1, 1
177, 551, -0.7437,  15.0056, -2.1383,  0.40,  0.60,  0.00,  0.00, 0, 1, 1, 1
178, 533, -0.6423,  14.9895, -2.2082,  0.40,  0.60,  0.00,  0.00, 0, 1, 1, 1
179, 564, -0.5855,  14.8795, -2.1686,  0.40,  0.60,  0.00,  0.00, 0, 1, 1, 1
180, 565, -0.5654,  14.8749, -2.2265,  0.40,  0.60,  0.00,  0.00, 0, 1, 1, 1
181, 564, -0.5855,  14.8795, -2.1686,  0.40,  0.60,  0.00,  0.00, 0, 1, 1, 1
182, 533, -0.6423,  14.9895, -2.2082,  0.40,  0.60,  0.00,  0.00, 0, 1, 1, 1
183, 552, -0.7011,  15.1818, -2.1786,  0.40,  0.60,  0.00,  0.00, 0, 1, 1, 1
184, 551, -0.7437,  15.0056, -2.1383,  0.40,  0.60,  0.00,  0.00, 0, 1, 1, 1
185, 555, -0.9038,  15.0909, -2.1027,  0.30,  0.70,  0.00,  0.00, 0, 1, 1, 1
186, 557, -0.9095,  14.8362, -2.1662,  0.30,  0.70,  0.00,  0.00, 0, 1, 1, 1
187, 551, -0.7437,  15.0056, -2.1383,  0.40,  0.60,  0.00,  0.00, 0, 1, 1, 1
188, 561, -0.7329,  14.8879, -2.1088,  0.40,  0.60,  0.00,  0.00, 0, 1, 1, 1
189, 555, -0.9038,  15.0909, -2.1027,  0.30,  0.70,  0.00,  0.00, 0, 1, 1, 1
190, 551, -0.7437,  15.0056, -2.1383,  0.40,  0.60,  0.00,  0.00, 0, 1, 1, 1
191, 557, -0.9095,  14.8362, -2.1662,  0.30,  0.70,  0.00,  0.00, 0, 1, 1, 1
192, 551, -0.7437,  15.0056, -2.1383,  0.40,  0.60,  0.00,  0.00, 0, 1, 1, 1
193, 552, -0.7011,  15.1818, -2.1786,  0.40,  0.60,  0.00,  0.00, 0, 1, 1, 1
194, 535, -0.6259,  15.1053, -2.2614,  0.40,  0.60,  0.00,  0.00, 0, 1, 1, 1
195, 535, -0.6259,  15.1053, -2.2614,  0.40,  0.60,  0.00,  0.00, 0, 1, 1, 1
196, 533, -0.6423,  14.9895, -2.2082,  0.40,  0.60,  0.00,  0.00, 0, 1, 1, 1
197, 551, -0.7437,  15.0056, -2.1383,  0.40,  0.60,  0.00,  0.00, 0, 1, 1, 1
198, 557, -0.9095,  14.8362, -2.1662,  0.30,  0.70,  0.00,  0.00, 0, 1, 1, 1
199, 561, -0.7329,  14.8879, -2.1088,  0.40,  0.60,  0.00,  0.00, 0, 1, 1, 1
200, 637, -0.783,  14.7908, -2.076,  0.40,  0.60,  0.00,  0.00, 0, 1, 1, 1
201, 954, -0.7329,  14.8879, -2.1088,  0.40,  0.60,  0.00,  0.00, 0, 1, 1, 1
202, 955, -0.7425,  14.8287, -2.0508,  0.40,  0.60,  0.00,  0.00, 0, 1, 1, 1
203, 637, -0.783,  14.7908, -2.076,  0.40,  0.60,  0.00,  0.00, 0, 1, 1, 1
204, 955, -0.7425,  14.8287, -2.0508,  0.40,  0.60,  0.00,  0.00, 0, 1, 1, 1
205, 956, -0.7634,  14.8297, -1.9851,  0.40,  0.60,  0.00,  0.00, 0, 1, 1, 1
206, 638, -0.8354,  14.7686, -2.0114,  0.30,  0.70,  0.00,  0.00, 0, 1, 1, 1
207, 638, -0.8354,  14.7686, -2.0114,  0.30,  0.70,  0.00,  0.00, 0, 1, 1, 1
208, 637, -0.783,  14.7908, -2.076,  0.40,  0.60,  0.00,  0.00, 0, 1, 1, 1
209, 955, -0.7425,  14.8287, -2.0508,  0.40,  0.60,  0.00,  0.00, 0, 1, 1, 1
210, 637, -0.783,  14.7908, -2.076,  0.40,  0.60,  0.00,  0.00, 0, 1, 1, 1
211, 563, -0.8632,  14.7256, -2.112,  0.30,  0.70,  0.00,  0.00, 0, 1, 1, 1
212, 557, -0.9095,  14.8362, -2.1662,  0.30,  0.70,  0.00,  0.00, 0, 1, 1, 1
213, 672, -0.9183,  14.711, -2.059,  0.30,  0.70,  0.00,  0.00, 0, 1, 1, 1
214, 563, -0.8632,  14.7256, -2.112,  0.30,  0.70,  0.00,  0.00, 0, 1, 1, 1
215, 637, -0.783,  14.7908, -2.076,  0.40,  0.60,  0.00,  0.00, 0, 1, 1, 1
216, 637, -0.783,  14.7908, -2.076,  0.40,  0.60,  0.00,  0.00, 0, 1, 1, 1
217, 638, -0.8354,  14.7686, -2.0114,  0.30,  0.70,  0.00,  0.00, 0, 1, 1, 1
218, 672, -0.9183,  14.711, -2.059,  0.30,  0.70,  0.00,  0.00, 0, 1, 1, 1
219, 559, -1.0158,  14.7037, -2.1821,  0.30,  0.70,  0.00,  0.00, 0, 1, 1, 1
220, 557, -0.9095,  14.8362, -2.1662,  0.30,  0.70,  0.00,  0.00, 0, 1, 1, 1
221, 563, -0.8632,  14.7256, -2.112,  0.30,  0.70,  0.00,  0.00, 0, 1, 1, 1
222, 554, -0.9747,  14.8765, -2.1311,  0.30,  0.70,  0.00,  0.00, 0, 1, 1, 1
223, 557, -0.9095,  14.8362, -2.1662,  0.30,  0.70,  0.00,  0.00, 0, 1, 1, 1
224, 559, -1.0158,  14.7037, -2.1821,  0.30,  0.70,  0.00,  0.00, 0, 1, 1, 1
225, 557, -0.9095,  14.8362, -2.1662,  0.30,  0.70,  0.00,  0.00, 0, 1, 1, 1
226, 554, -0.9747,  14.8765, -2.1311,  0.30,  0.70,  0.00,  0.00, 0, 1, 1, 1
227, 555, -0.9038,  15.0909, -2.1027,  0.30,  0.70,  0.00,  0.00, 0, 1, 1, 1
228, 562, -0.9918,  14.6588, -2.1547,  0.30,  0.70,  0.00,  0.00, 0, 1, 1, 1
229, 563, -0.8632,  14.7256, -2.112,  0.30,  0.70,  0.00,  0.00, 0, 1, 1, 1
230, 672, -0.9183,  14.711, -2.059,  0.30,  0.70,  0.00,  0.00, 0, 1, 1, 1
231, 563, -0.8632,  14.7256, -2.112,  0.30,  0.70,  0.00,  0.00, 0, 1, 1, 1
232, 562, -0.9918,  14.6588, -2.1547,  0.30,  0.70,  0.00,  0.00, 0, 1, 1, 1
233, 559, -1.0158,  14.7037, -2.1821,  0.30,  0.70,  0.00,  0.00, 0, 1, 1, 1
234, 562, -0.9918,  14.6588, -2.1547,  0.30,  0.70,  0.00,  0.00, 0, 1, 1, 1
235, 672, -0.9183,  14.711, -2.059,  0.30,  0.70,  0.00,  0.00, 0, 1, 1, 1
236, 681, -1.1178,  14.6497, -2.1639,  0.30,  0.70,  0.00,  0.00, 0, 1, 1, 1
237, 559, -1.0158,  14.7037, -2.1821,  0.30,  0.70,  0.00,  0.00, 0, 1, 1, 1
238, 562, -0.9918,  14.6588, -2.1547,  0.30,  0.70,  0.00,  0.00, 0, 1, 1, 1
239, 681, -1.1178,  14.6497, -2.1639,  0.30,  0.70,  0.00,  0.00, 0, 1, 1, 1
240, 559, -1.0158,  14.7037, -2.1821,  0.30,  0.70,  0.00,  0.00, 0, 1, 1, 1
241, 957, -1.1178,  14.6497, -2.1639,  0.30,  0.70,  0.00,  0.00, 0, 1, 1, 1
242, 558, -1.0397,  14.7334, -2.1611,  0.30,  0.70,  0.00,  0.00, 0, 1, 1, 1
243, 559, -1.0158,  14.7037, -2.1821,  0.30,  0.70,  0.00,  0.00, 0, 1, 1, 1
244, 558, -1.0397,  14.7334, -2.1611,  0.30,  0.70,  0.00,  0.00, 0, 1, 1, 1
245, 554, -0.9747,  14.8765, -2.1311,  0.30,  0.70,  0.00,  0.00, 0, 1, 1, 1
246, 560, -1.0575,  14.7368, -2.1179,  0.30,  0.70,  0.00,  0.00, 0, 1, 1, 1
247, 553, -1.0187,  14.8668, -2.0636,  0.30,  0.70,  0.00,  0.00, 0, 1, 1, 1
248, 554, -0.9747,  14.8765, -2.1311,  0.30,  0.70,  0.00,  0.00, 0, 1, 1, 1
249, 554, -0.9747,  14.8765, -2.1311,  0.30,  0.70,  0.00,  0.00, 0, 1, 1, 1
250, 558, -1.0397,  14.7334, -2.1611,  0.30,  0.70,  0.00,  0.00, 0, 1, 1, 1
251, 560, -1.0575,  14.7368, -2.1179,  0.30,  0.70,  0.00,  0.00, 0, 1, 1, 1
