VTX, IDX, position.x, position.y, position.z, blendWeights.x, blendWeights.y, blendWeights.z, blendWeights.w, blendIndices.x, blendIndices.y, blendIndices.z, blendIndices.w
17, 527, -1.9511, -0.1579,  1.6975,  1.00,  0.00,  0.00,  0.00, 2, 2, 2, 2
18, 517, -2.2887,  0.2264,  1.9916,  1.00,  0.00,  0.00,  0.00, 2, 2, 2, 2
19, 518, -2.3291,  0.1435,  2.1414,  1.00,  0.00,  0.00,  0.00, 2, 2, 2, 2
20, 528, -2.1846, -0.0243,  2.043,  1.00,  0.00,  0.00,  0.00, 2, 2, 2, 2
21, 518, -2.3291,  0.1435,  2.1414,  1.00,  0.00,  0.00,  0.00, 2, 2, 2, 2
22, 517, -2.2887,  0.2264,  1.9916,  1.00,  0.00,  0.00,  0.00, 2, 2, 2, 2
23, 445, -2.394,  0.3514,  2.0467,  1.00,  0.00,  0.00,  0.00, 2, 2, 2, 2
24, 435, -2.5041,  0.4229,  2.0175,  1.00,  0.00,  0.00,  0.00, 2, 2, 2, 2
25, 461, -2.4999,  0.4862,  2.0862,  1.00,  0.00,  0.00,  0.00, 2, 2, 2, 2
26, 445, -2.394,  0.3514,  2.0467,  1.00,  0.00,  0.00,  0.00, 2, 2, 2, 2
27, 519, -2.4476,  0.3259,  2.1699,  1.00,  0.00,  0.00,  0.00, 2, 2, 2, 2
28, 445, -2.394,  0.3514,  2.0467,  1.00,  0.00,  0.00,  0.00, 2, 2, 2, 2
29, 461, -2.4999,  0.4862,  2.0862,  1.00,  0.00,  0.00,  0.00, 2, 2, 2, 2
30, 445, -2.394,  0.3514,  2.0467,  1.00,  0.00,  0.00,  0.00, 2, 2, 2, 2
31, 519, -2.4476,  0.3259,  2.1699,  1.00,  0.00,  0.00,  0.00, 2, 2, 2, 2
32, 518, -2.3291,  0.1435,  2.1414,  1.00,  0.00,  0.00,  0.00, 2, 2, 2, 2
33, 434, -2.4149,  0.329,  1.8294,  1.00,  0.00,  0.00,  0.00, 2, 2, 2, 2
34, 435, -2.5041,  0.4229,  2.0175,  1.00,  0.00,  0.00,  0.00, 2, 2, 2, 2
35, 445, -2.394,  0.3514,  2.0467,  1.00,  0.00,  0.00,  0.00, 2, 2, 2, 2
36, 434, -2.4149,  0.329,  1.8294,  1.00,  0.00,  0.00,  0.00, 2, 2, 2, 2
37, 433, -2.6064,  0.4116,  1.8088,  1.00,  0.00,  0.00,  0.00, 2, 2, 2, 2
38, 430, -2.6154,  0.4785,  1.9772,  1.00,  0.00,  0.00,  0.00, 2, 2, 2, 2
39, 430, -2.6154,  0.4785,  1.9772,  1.00,  0.00,  0.00,  0.00, 2, 2, 2, 2
40, 435, -2.5041,  0.4229,  2.0175,  1.00,  0.00,  0.00,  0.00, 2, 2, 2, 2
41, 434, -2.4149,  0.329,  1.8294,  1.00,  0.00,  0.00,  0.00, 2, 2, 2, 2
42, 430, -2.6154,  0.4785,  1.9772,  1.00,  0.00,  0.00,  0.00, 2, 2, 2, 2
43, 433, -2.6064,  0.4116,  1.8088,  1.00,  0.00,  0.00,  0.00, 2, 2, 2, 2
44, 432, -2.8133,  0.3295,  1.8092,  1.00,  0.00,  0.00,  0.00, 2, 2, 2, 2
45, 462, -2.6177,  0.6425,  2.1003,  1.00,  0.00,  0.00,  0.00, 2, 2, 2, 2
46, 430, -2.6154,  0.4785,  1.9772,  1.00,  0.00,  0.00,  0.00, 2, 2, 2, 2
47, 431, -2.7479,  0.4047,  2.0055,  1.00,  0.00,  0.00,  0.00, 2, 2, 2, 2
48, 435, -2.5041,  0.4229,  2.0175,  1.00,  0.00,  0.00,  0.00, 2, 2, 2, 2
49, 430, -2.6154,  0.4785,  1.9772,  1.00,  0.00,  0.00,  0.00, 2, 2, 2, 2
50, 462, -2.6177,  0.6425,  2.1003,  1.00,  0.00,  0.00,  0.00, 2, 2, 2, 2
51, 432, -2.8133,  0.3295,  1.8092,  1.00,  0.00,  0.00,  0.00, 2, 2, 2, 2
52, 431, -2.7479,  0.4047,  2.0055,  1.00,  0.00,  0.00,  0.00, 2, 2, 2, 2
53, 430, -2.6154,  0.4785,  1.9772,  1.00,  0.00,  0.00,  0.00, 2, 2, 2, 2
54, 447, -2.9687,  0.2112,  1.8139,  1.00,  0.00,  0.00,  0.00, 2, 2, 2, 2
55, 432, -2.8133,  0.3295,  1.8092,  1.00,  0.00,  0.00,  0.00, 2, 2, 2, 2
56, 452, -2.8573,  0.3185,  1.58,  1.00,  0.00,  0.00,  0.00, 2, 2, 2, 2
57, 431, -2.7479,  0.4047,  2.0055,  1.00,  0.00,  0.00,  0.00, 2, 2, 2, 2
58, 432, -2.8133,  0.3295,  1.8092,  1.00,  0.00,  0.00,  0.00, 2, 2, 2, 2
59, 447, -2.9687,  0.2112,  1.8139,  1.00,  0.00,  0.00,  0.00, 2, 2, 2, 2
60, 551, -2.728,  0.4868,  2.0773,  1.00,  0.00,  0.00,  0.00, 2, 2, 2, 2
61, 431, -2.7479,  0.4047,  2.0055,  1.00,  0.00,  0.00,  0.00, 2, 2, 2, 2
62, 446, -2.8339,  0.3526,  2.029,  1.00,  0.00,  0.00,  0.00, 2, 2, 2, 2
63, 431, -2.7479,  0.4047,  2.0055,  1.00,  0.00,  0.00,  0.00, 2, 2, 2, 2
64, 551, -2.728,  0.4868,  2.0773,  1.00,  0.00,  0.00,  0.00, 2, 2, 2, 2
65, 462, -2.6177,  0.6425,  2.1003,  1.00,  0.00,  0.00,  0.00, 2, 2, 2, 2
66, 447, -2.9687,  0.2112,  1.8139,  1.00,  0.00,  0.00,  0.00, 2, 2, 2, 2
67, 446, -2.8339,  0.3526,  2.029,  1.00,  0.00,  0.00,  0.00, 2, 2, 2, 2
68, 431, -2.7479,  0.4047,  2.0055,  1.00,  0.00,  0.00,  0.00, 2, 2, 2, 2
69, 557, -2.6189,  0.6537,  2.1327,  1.00,  0.00,  0.00,  0.00, 2, 2, 2, 2
70, 462, -2.6177,  0.6425,  2.1003,  1.00,  0.00,  0.00,  0.00, 2, 2, 2, 2
71, 551, -2.728,  0.4868,  2.0773,  1.00,  0.00,  0.00,  0.00, 2, 2, 2, 2
72, 462, -2.6177,  0.6425,  2.1003,  1.00,  0.00,  0.00,  0.00, 2, 2, 2, 2
73, 598, -2.6189,  0.6537,  2.1327,  1.00,  0.00,  0.00,  0.00, 2, 2, 2, 2
74, 531, -2.5257,  0.4757,  2.165,  1.00,  0.00,  0.00,  0.00, 2, 2, 2, 2
75, 531, -2.5257,  0.4757,  2.165,  1.00,  0.00,  0.00,  0.00, 2, 2, 2, 2
76, 461, -2.4999,  0.4862,  2.0862,  1.00,  0.00,  0.00,  0.00, 2, 2, 2, 2
77, 462, -2.6177,  0.6425,  2.1003,  1.00,  0.00,  0.00,  0.00, 2, 2, 2, 2
78, 462, -2.6177,  0.6425,  2.1003,  1.00,  0.00,  0.00,  0.00, 2, 2, 2, 2
79, 461, -2.4999,  0.4862,  2.0862,  1.00,  0.00,  0.00,  0.00, 2, 2, 2, 2
80, 435, -2.5041,  0.4229,  2.0175,  1.00,  0.00,  0.00,  0.00, 2, 2, 2, 2
81, 461, -2.4999,  0.4862,  2.0862,  1.00,  0.00,  0.00,  0.00, 2, 2, 2, 2
82, 531, -2.5257,  0.4757,  2.165,  1.00,  0.00,  0.00,  0.00, 2, 2, 2, 2
83, 519, -2.4476,  0.3259,  2.1699,  1.00,  0.00,  0.00,  0.00, 2, 2, 2, 2
84, 551, -2.728,  0.4868,  2.0773,  1.00,  0.00,  0.00,  0.00, 2, 2, 2, 2
85, 552, -2.712,  0.4756,  2.1547,  1.00,  0.00,  0.00,  0.00, 2, 2, 2, 2
86, 557, -2.6189,  0.6537,  2.1327,  1.00,  0.00,  0.00,  0.00, 2, 2, 2, 2
87, 552, -2.712,  0.4756,  2.1547,  1.00,  0.00,  0.00,  0.00, 2, 2, 2, 2
88, 551, -2.728,  0.4868,  2.0773,  1.00,  0.00,  0.00,  0.00, 2, 2, 2, 2
89, 446, -2.8339,  0.3526,  2.029,  1.00,  0.00,  0.00,  0.00, 2, 2, 2, 2
90, 143,  1.8647,  0.3064,  0.2284,  0.50,  0.50,  0.00,  0.00, 4, 5, 5, 5
91, 142,  1.9965,  0.6442,  0.2118,  0.80,  0.20,  0.00,  0.00, 4, 5, 5, 5
92, 141,  1.8465,  0.6442, -0.2333,  1.00,  0.00,  0.00,  0.00, 4, 4, 4, 4
93, 179,  1.8797,  0.2587,  0.6529,  0.25,  0.75,  0.00,  0.00, 4, 5, 5, 5
94, 159,  1.9322,  0.1781,  1.1265,  1.00,  0.00,  0.00,  0.00, 5, 5, 5, 5
95, 156,  2.181,  0.4143,  1.1099,  1.00,  0.00,  0.00,  0.00, 5, 5, 5, 5
96, 156,  2.181,  0.4143,  1.1099,  1.00,  0.00,  0.00,  0.00, 5, 5, 5, 5
97, 181,  2.076,  0.5291,  0.6528,  0.30,  0.70,  0.00,  0.00, 4, 5, 5, 5
98, 179,  1.8797,  0.2587,  0.6529,  0.25,  0.75,  0.00,  0.00, 4, 5, 5, 5
99, 196,  1.7913, -0.0555,  0.9488,  1.00,  0.00,  0.00,  0.00, 5, 5, 5, 5
100, 172,  1.8393, -0.0534,  1.3239,  1.00,  0.00,  0.00,  0.00, 5, 5, 5, 5
101, 159,  1.9322,  0.1781,  1.1265,  1.00,  0.00,  0.00,  0.00, 5, 5, 5, 5
102, 159,  1.9322,  0.1781,  1.1265,  1.00,  0.00,  0.00,  0.00, 5, 5, 5, 5
103, 172,  1.8393, -0.0534,  1.3239,  1.00,  0.00,  0.00,  0.00, 5, 5, 5, 5
104, 171,  1.9757, -0.0121,  1.6734,  1.00,  0.00,  0.00,  0.00, 5, 5, 5, 5
105, 171,  1.9757, -0.0121,  1.6734,  1.00,  0.00,  0.00,  0.00, 5, 5, 5, 5
106, 158,  2.0914,  0.1422,  1.6437,  1.00,  0.00,  0.00,  0.00, 5, 5, 5, 5
107, 159,  1.9322,  0.1781,  1.1265,  1.00,  0.00,  0.00,  0.00, 5, 5, 5, 5
108, 156,  2.181,  0.4143,  1.1099,  1.00,  0.00,  0.00,  0.00, 5, 5, 5, 5
109, 159,  1.9322,  0.1781,  1.1265,  1.00,  0.00,  0.00,  0.00, 5, 5, 5, 5
110, 158,  2.0914,  0.1422,  1.6437,  1.00,  0.00,  0.00,  0.00, 5, 5, 5, 5
111, 240,  1.7614, -0.182,  0.6472,  0.25,  0.75,  0.00,  0.00, 4, 5, 5, 5
112, 225,  1.7699, -0.182,  0.9536,  1.00,  0.00,  0.00,  0.00, 5, 5, 5, 5
113, 196,  1.7913, -0.0555,  0.9488,  1.00,  0.00,  0.00,  0.00, 5, 5, 5, 5
114, 172,  1.8393, -0.0534,  1.3239,  1.00,  0.00,  0.00,  0.00, 5, 5, 5, 5
115, 196,  1.7913, -0.0555,  0.9488,  1.00,  0.00,  0.00,  0.00, 5, 5, 5, 5
116, 225,  1.7699, -0.182,  0.9536,  1.00,  0.00,  0.00,  0.00, 5, 5, 5, 5
117, 171,  1.9757, -0.0121,  1.6734,  1.00,  0.00,  0.00,  0.00, 5, 5, 5, 5
118, 172,  1.8393, -0.0534,  1.3239,  1.00,  0.00,  0.00,  0.00, 5, 5, 5, 5
119, 224,  1.8141, -0.182,  1.3257,  1.00,  0.00,  0.00,  0.00, 5, 5, 5, 5
120, 225,  1.7699, -0.182,  0.9536,  1.00,  0.00,  0.00,  0.00, 5, 5, 5, 5
121, 224,  1.8141, -0.182,  1.3257,  1.00,  0.00,  0.00,  0.00, 5, 5, 5, 5
122, 172,  1.8393, -0.0534,  1.3239,  1.00,  0.00,  0.00,  0.00, 5, 5, 5, 5
123, 224,  1.8141, -0.182,  1.3257,  1.00,  0.00,  0.00,  0.00, 5, 5, 5, 5
124, 229,  1.9511, -0.1579,  1.6975,  1.00,  0.00,  0.00,  0.00, 5, 5, 5, 5
125, 171,  1.9757, -0.0121,  1.6734,  1.00,  0.00,  0.00,  0.00, 5, 5, 5, 5
126, 195,  2.1801,  0.1183,  1.9231,  1.00,  0.00,  0.00,  0.00, 5, 5, 5, 5
127, 171,  1.9757, -0.0121,  1.6734,  1.00,  0.00,  0.00,  0.00, 5, 5, 5, 5
128, 229,  1.9511, -0.1579,  1.6975,  1.00,  0.00,  0.00,  0.00, 5, 5, 5, 5
129, 158,  2.0914,  0.1422,  1.6437,  1.00,  0.00,  0.00,  0.00, 5, 5, 5, 5
130, 171,  1.9757, -0.0121,  1.6734,  1.00,  0.00,  0.00,  0.00, 5, 5, 5, 5
131, 195,  2.1801,  0.1183,  1.9231,  1.00,  0.00,  0.00,  0.00, 5, 5, 5, 5
132, 157,  2.3179,  0.3136,  1.6161,  1.00,  0.00,  0.00,  0.00, 5, 5, 5, 5
133, 158,  2.0914,  0.1422,  1.6437,  1.00,  0.00,  0.00,  0.00, 5, 5, 5, 5
134, 146,  2.2556,  0.2184,  1.8527,  1.00,  0.00,  0.00,  0.00, 5, 5, 5, 5
135, 195,  2.1801,  0.1183,  1.9231,  1.00,  0.00,  0.00,  0.00, 5, 5, 5, 5
136, 146,  2.2556,  0.2184,  1.8527,  1.00,  0.00,  0.00,  0.00, 5, 5, 5, 5
137, 158,  2.0914,  0.1422,  1.6437,  1.00,  0.00,  0.00,  0.00, 5, 5, 5, 5
138, 158,  2.0914,  0.1422,  1.6437,  1.00,  0.00,  0.00,  0.00, 5, 5, 5, 5
139, 157,  2.3179,  0.3136,  1.6161,  1.00,  0.00,  0.00,  0.00, 5, 5, 5, 5
140, 156,  2.181,  0.4143,  1.1099,  1.00,  0.00,  0.00,  0.00, 5, 5, 5, 5
141, 181,  2.076,  0.5291,  0.6528,  0.30,  0.70,  0.00,  0.00, 4, 5, 5, 5
142, 156,  2.181,  0.4143,  1.1099,  1.00,  0.00,  0.00,  0.00, 5, 5, 5, 5
143, 153,  2.5086,  0.5007,  1.1064,  1.00,  0.00,  0.00,  0.00, 5, 5, 5, 5
144, 156,  2.181,  0.4143,  1.1099,  1.00,  0.00,  0.00,  0.00, 5, 5, 5, 5
145, 157,  2.3179,  0.3136,  1.6161,  1.00,  0.00,  0.00,  0.00, 5, 5, 5, 5
146, 152,  2.5784,  0.4111,  1.5956,  1.00,  0.00,  0.00,  0.00, 5, 5, 5, 5
147, 152,  2.5784,  0.4111,  1.5956,  1.00,  0.00,  0.00,  0.00, 5, 5, 5, 5
148, 153,  2.5086,  0.5007,  1.1064,  1.00,  0.00,  0.00,  0.00, 5, 5, 5, 5
149, 156,  2.181,  0.4143,  1.1099,  1.00,  0.00,  0.00,  0.00, 5, 5, 5, 5
150, 157,  2.3179,  0.3136,  1.6161,  1.00,  0.00,  0.00,  0.00, 5, 5, 5, 5
151, 135,  2.4149,  0.329,  1.8294,  1.00,  0.00,  0.00,  0.00, 5, 5, 5, 5
152, 132,  2.6064,  0.4116,  1.8088,  1.00,  0.00,  0.00,  0.00, 5, 5, 5, 5
153, 132,  2.6064,  0.4116,  1.8088,  1.00,  0.00,  0.00,  0.00, 5, 5, 5, 5
154, 152,  2.5784,  0.4111,  1.5956,  1.00,  0.00,  0.00,  0.00, 5, 5, 5, 5
155, 157,  2.3179,  0.3136,  1.6161,  1.00,  0.00,  0.00,  0.00, 5, 5, 5, 5
156, 146,  2.2556,  0.2184,  1.8527,  1.00,  0.00,  0.00,  0.00, 5, 5, 5, 5
157, 135,  2.4149,  0.329,  1.8294,  1.00,  0.00,  0.00,  0.00, 5, 5, 5, 5
158, 157,  2.3179,  0.3136,  1.6161,  1.00,  0.00,  0.00,  0.00, 5, 5, 5, 5
159, 146,  2.2556,  0.2184,  1.8527,  1.00,  0.00,  0.00,  0.00, 5, 5, 5, 5
160, 195,  2.1801,  0.1183,  1.9231,  1.00,  0.00,  0.00,  0.00, 5, 5, 5, 5
161, 220,  2.2887,  0.2264,  1.9916,  1.00,  0.00,  0.00,  0.00, 5, 5, 5, 5
162, 145,  2.394,  0.3514,  2.0467,  1.00,  0.00,  0.00,  0.00, 5, 5, 5, 5
163, 146,  2.2556,  0.2184,  1.8527,  1.00,  0.00,  0.00,  0.00, 5, 5, 5, 5
164, 220,  2.2887,  0.2264,  1.9916,  1.00,  0.00,  0.00,  0.00, 5, 5, 5, 5
165, 135,  2.4149,  0.329,  1.8294,  1.00,  0.00,  0.00,  0.00, 5, 5, 5, 5
166, 146,  2.2556,  0.2184,  1.8527,  1.00,  0.00,  0.00,  0.00, 5, 5, 5, 5
167, 145,  2.394,  0.3514,  2.0467,  1.00,  0.00,  0.00,  0.00, 5, 5, 5, 5
168, 220,  2.2887,  0.2264,  1.9916,  1.00,  0.00,  0.00,  0.00, 5, 5, 5, 5
169, 195,  2.1801,  0.1183,  1.9231,  1.00,  0.00,  0.00,  0.00, 5, 5, 5, 5
170, 228,  2.1846, -0.0243,  2.043,  1.00,  0.00,  0.00,  0.00, 5, 5, 5, 5
171, 229,  1.9511, -0.1579,  1.6975,  1.00,  0.00,  0.00,  0.00, 5, 5, 5, 5
172, 228,  2.1846, -0.0243,  2.043,  1.00,  0.00,  0.00,  0.00, 5, 5, 5, 5
173, 195,  2.1801,  0.1183,  1.9231,  1.00,  0.00,  0.00,  0.00, 5, 5, 5, 5
174, 228,  2.1846, -0.0243,  2.043,  1.00,  0.00,  0.00,  0.00, 5, 5, 5, 5
175, 219,  2.3291,  0.1435,  2.1414,  1.00,  0.00,  0.00,  0.00, 5, 5, 5, 5
176, 220,  2.2887,  0.2264,  1.9916,  1.00,  0.00,  0.00,  0.00, 5, 5, 5, 5
177, 145,  2.394,  0.3514,  2.0467,  1.00,  0.00,  0.00,  0.00, 5, 5, 5, 5
178, 220,  2.2887,  0.2264,  1.9916,  1.00,  0.00,  0.00,  0.00, 5, 5, 5, 5
179, 219,  2.3291,  0.1435,  2.1414,  1.00,  0.00,  0.00,  0.00, 5, 5, 5, 5
180, 440, -1.8465,  0.6442, -0.2333,  1.00,  0.00,  0.00,  0.00, 1, 1, 1, 1
181, 443, -1.9965,  0.6442,  0.2118,  0.80,  0.20,  0.00,  0.00, 1, 2, 2, 2
182, 442, -1.8647,  0.3064,  0.2284,  0.50,  0.50,  0.00,  0.00, 1, 2, 2, 2
183, 479, -1.8797,  0.2587,  0.6529,  0.25,  0.75,  0.00,  0.00, 1, 2, 2, 2
184, 480, -2.076,  0.5291,  0.6528,  0.30,  0.70,  0.00,  0.00, 1, 2, 2, 2
185, 455, -2.181,  0.4143,  1.1099,  1.00,  0.00,  0.00,  0.00, 2, 2, 2, 2
186, 455, -2.181,  0.4143,  1.1099,  1.00,  0.00,  0.00,  0.00, 2, 2, 2, 2
187, 457, -1.9322,  0.1781,  1.1265,  1.00,  0.00,  0.00,  0.00, 2, 2, 2, 2
188, 479, -1.8797,  0.2587,  0.6529,  0.25,  0.75,  0.00,  0.00, 1, 2, 2, 2
189, 470, -1.8393, -0.0534,  1.3239,  1.00,  0.00,  0.00,  0.00, 2, 2, 2, 2
190, 495, -1.7913, -0.0555,  0.9488,  1.00,  0.00,  0.00,  0.00, 2, 2, 2, 2
191, 457, -1.9322,  0.1781,  1.1265,  1.00,  0.00,  0.00,  0.00, 2, 2, 2, 2
192, 457, -1.9322,  0.1781,  1.1265,  1.00,  0.00,  0.00,  0.00, 2, 2, 2, 2
193, 458, -2.0914,  0.1422,  1.6437,  1.00,  0.00,  0.00,  0.00, 2, 2, 2, 2
194, 471, -1.9757, -0.0121,  1.6734,  1.00,  0.00,  0.00,  0.00, 2, 2, 2, 2
195, 471, -1.9757, -0.0121,  1.6734,  1.00,  0.00,  0.00,  0.00, 2, 2, 2, 2
196, 470, -1.8393, -0.0534,  1.3239,  1.00,  0.00,  0.00,  0.00, 2, 2, 2, 2
197, 457, -1.9322,  0.1781,  1.1265,  1.00,  0.00,  0.00,  0.00, 2, 2, 2, 2
198, 458, -2.0914,  0.1422,  1.6437,  1.00,  0.00,  0.00,  0.00, 2, 2, 2, 2
199, 457, -1.9322,  0.1781,  1.1265,  1.00,  0.00,  0.00,  0.00, 2, 2, 2, 2
200, 455, -2.181,  0.4143,  1.1099,  1.00,  0.00,  0.00,  0.00, 2, 2, 2, 2
201, 495, -1.7913, -0.0555,  0.9488,  1.00,  0.00,  0.00,  0.00, 2, 2, 2, 2
202, 523, -1.7699, -0.182,  0.9536,  1.00,  0.00,  0.00,  0.00, 2, 2, 2, 2
203, 540, -1.7614, -0.182,  0.6472,  0.25,  0.75,  0.00,  0.00, 1, 2, 2, 2
204, 523, -1.7699, -0.182,  0.9536,  1.00,  0.00,  0.00,  0.00, 2, 2, 2, 2
205, 495, -1.7913, -0.0555,  0.9488,  1.00,  0.00,  0.00,  0.00, 2, 2, 2, 2
206, 470, -1.8393, -0.0534,  1.3239,  1.00,  0.00,  0.00,  0.00, 2, 2, 2, 2
207, 524, -1.8141, -0.182,  1.3257,  1.00,  0.00,  0.00,  0.00, 2, 2, 2, 2
208, 470, -1.8393, -0.0534,  1.3239,  1.00,  0.00,  0.00,  0.00, 2, 2, 2, 2
209, 471, -1.9757, -0.0121,  1.6734,  1.00,  0.00,  0.00,  0.00, 2, 2, 2, 2
210, 470, -1.8393, -0.0534,  1.3239,  1.00,  0.00,  0.00,  0.00, 2, 2, 2, 2
211, 524, -1.8141, -0.182,  1.3257,  1.00,  0.00,  0.00,  0.00, 2, 2, 2, 2
212, 523, -1.7699, -0.182,  0.9536,  1.00,  0.00,  0.00,  0.00, 2, 2, 2, 2
213, 471, -1.9757, -0.0121,  1.6734,  1.00,  0.00,  0.00,  0.00, 2, 2, 2, 2
214, 527, -1.9511, -0.1579,  1.6975,  1.00,  0.00,  0.00,  0.00, 2, 2, 2, 2
215, 524, -1.8141, -0.182,  1.3257,  1.00,  0.00,  0.00,  0.00, 2, 2, 2, 2
216, 527, -1.9511, -0.1579,  1.6975,  1.00,  0.00,  0.00,  0.00, 2, 2, 2, 2
217, 471, -1.9757, -0.0121,  1.6734,  1.00,  0.00,  0.00,  0.00, 2, 2, 2, 2
218, 494, -2.1801,  0.1183,  1.9231,  1.00,  0.00,  0.00,  0.00, 2, 2, 2, 2
219, 494, -2.1801,  0.1183,  1.9231,  1.00,  0.00,  0.00,  0.00, 2, 2, 2, 2
220, 471, -1.9757, -0.0121,  1.6734,  1.00,  0.00,  0.00,  0.00, 2, 2, 2, 2
221, 458, -2.0914,  0.1422,  1.6437,  1.00,  0.00,  0.00,  0.00, 2, 2, 2, 2
222, 444, -2.2556,  0.2184,  1.8527,  1.00,  0.00,  0.00,  0.00, 2, 2, 2, 2
223, 458, -2.0914,  0.1422,  1.6437,  1.00,  0.00,  0.00,  0.00, 2, 2, 2, 2
224, 456, -2.3179,  0.3136,  1.6161,  1.00,  0.00,  0.00,  0.00, 2, 2, 2, 2
225, 458, -2.0914,  0.1422,  1.6437,  1.00,  0.00,  0.00,  0.00, 2, 2, 2, 2
226, 444, -2.2556,  0.2184,  1.8527,  1.00,  0.00,  0.00,  0.00, 2, 2, 2, 2
227, 494, -2.1801,  0.1183,  1.9231,  1.00,  0.00,  0.00,  0.00, 2, 2, 2, 2
228, 455, -2.181,  0.4143,  1.1099,  1.00,  0.00,  0.00,  0.00, 2, 2, 2, 2
229, 456, -2.3179,  0.3136,  1.6161,  1.00,  0.00,  0.00,  0.00, 2, 2, 2, 2
230, 458, -2.0914,  0.1422,  1.6437,  1.00,  0.00,  0.00,  0.00, 2, 2, 2, 2
231, 454, -2.5086,  0.5007,  1.1064,  1.00,  0.00,  0.00,  0.00, 2, 2, 2, 2
232, 455, -2.181,  0.4143,  1.1099,  1.00,  0.00,  0.00,  0.00, 2, 2, 2, 2
233, 480, -2.076,  0.5291,  0.6528,  0.30,  0.70,  0.00,  0.00, 1, 2, 2, 2
234, 455, -2.181,  0.4143,  1.1099,  1.00,  0.00,  0.00,  0.00, 2, 2, 2, 2
235, 454, -2.5086,  0.5007,  1.1064,  1.00,  0.00,  0.00,  0.00, 2, 2, 2, 2
236, 451, -2.5784,  0.4111,  1.5956,  1.00,  0.00,  0.00,  0.00, 2, 2, 2, 2
237, 451, -2.5784,  0.4111,  1.5956,  1.00,  0.00,  0.00,  0.00, 2, 2, 2, 2
238, 456, -2.3179,  0.3136,  1.6161,  1.00,  0.00,  0.00,  0.00, 2, 2, 2, 2
239, 455, -2.181,  0.4143,  1.1099,  1.00,  0.00,  0.00,  0.00, 2, 2, 2, 2
240, 480, -2.076,  0.5291,  0.6528,  0.30,  0.70,  0.00,  0.00, 1, 2, 2, 2
241, 481, -2.4362,  0.676,  0.6711,  0.25,  0.75,  0.00,  0.00, 1, 2, 2, 2
242, 454, -2.5086,  0.5007,  1.1064,  1.00,  0.00,  0.00,  0.00, 2, 2, 2, 2
243, 481, -2.4362,  0.676,  0.6711,  0.25,  0.75,  0.00,  0.00, 1, 2, 2, 2
244, 480, -2.076,  0.5291,  0.6528,  0.30,  0.70,  0.00,  0.00, 1, 2, 2, 2
245, 443, -1.9965,  0.6442,  0.2118,  0.80,  0.20,  0.00,  0.00, 1, 2, 2, 2
246, 454, -2.5086,  0.5007,  1.1064,  1.00,  0.00,  0.00,  0.00, 2, 2, 2, 2
247, 481, -2.4362,  0.676,  0.6711,  0.25,  0.75,  0.00,  0.00, 1, 2, 2, 2
248, 482, -2.7947,  0.5309,  0.5653,  0.25,  0.75,  0.00,  0.00, 1, 2, 2, 2
249, 482, -2.7947,  0.5309,  0.5653,  0.25,  0.75,  0.00,  0.00, 1, 2, 2, 2
250, 453, -2.8593,  0.4036,  1.0509,  1.00,  0.00,  0.00,  0.00, 2, 2, 2, 2
251, 454, -2.5086,  0.5007,  1.1064,  1.00,  0.00,  0.00,  0.00, 2, 2, 2, 2
