VTX, IDX, position.x, position.y, position.z, blendWeights.x, blendWeights.y, blendWeights.z, blendWeights.w, blendIndices.x, blendIndices.y, blendIndices.z, blendIndices.w
65, 788,  0.28541,  18.71419,  0.97633,  0.18775,  0.81225,  0.00,  0.00, 0, 2, 2, 2
66, 324,  0.28541,  18.71572,  0.97633,  0.18775,  0.81225,  0.00,  0.00, 0, 2, 2, 2
67, 327,  0.2553,  18.7075,  0.97725,  0.15636,  0.84364,  0.00,  0.00, 0, 2, 2, 2
68, 326,  0.25715,  18.70082,  0.99853,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
69, 326,  0.25715,  18.70082,  0.99853,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
70, 325,  0.28942,  18.70955,  1.00336,  0.18775,  0.81225,  0.00,  0.00, 0, 2, 2, 2
71, 324,  0.28541,  18.71572,  0.97633,  0.18775,  0.81225,  0.00,  0.00, 0, 2, 2, 2
72, 687, -0.28541,  18.71572,  0.97633,  0.18775,  0.81225,  0.00,  0.00, 0, 1, 1, 1
73, 690, -0.28942,  18.70955,  1.00336,  0.18775,  0.81225,  0.00,  0.00, 0, 1, 1, 1
74, 689, -0.25715,  18.70081,  0.99853,  0.27668,  0.72332,  0.00,  0.00, 0, 1, 1, 1
75, 689, -0.25715,  18.70081,  0.99853,  0.27668,  0.72332,  0.00,  0.00, 0, 1, 1, 1
76, 688, -0.2553,  18.70749,  0.97725,  0.15636,  0.84364,  0.00,  0.00, 0, 1, 1, 1
77, 687, -0.28541,  18.71572,  0.97633,  0.18775,  0.81225,  0.00,  0.00, 0, 1, 1, 1
78, 683, -0.28541,  18.71572,  0.97633,  0.18775,  0.81225,  0.00,  0.00, 0, 1, 1, 1
79, 686, -0.34348,  18.71654,  0.96224,  0.0975,  0.9025,  0.00,  0.00, 0, 1, 1, 1
80, 685, -0.34851,  18.71109,  0.98558,  0.0975,  0.9025,  0.00,  0.00, 0, 1, 1, 1
81, 685, -0.34851,  18.71109,  0.98558,  0.0975,  0.9025,  0.00,  0.00, 0, 1, 1, 1
82, 684, -0.28942,  18.70955,  1.00336,  0.18775,  0.81225,  0.00,  0.00, 0, 1, 1, 1
83, 683, -0.28541,  18.71572,  0.97633,  0.18775,  0.81225,  0.00,  0.00, 0, 1, 1, 1
84, 320,  0.28541,  18.71572,  0.97633,  0.18775,  0.81225,  0.00,  0.00, 0, 2, 2, 2
85, 323,  0.28942,  18.70955,  1.00336,  0.18775,  0.81225,  0.00,  0.00, 0, 2, 2, 2
86, 322,  0.34851,  18.7111,  0.98558,  0.0975,  0.9025,  0.00,  0.00, 0, 2, 2, 2
87, 322,  0.34851,  18.7111,  0.98558,  0.0975,  0.9025,  0.00,  0.00, 0, 2, 2, 2
88, 321,  0.34348,  18.71654,  0.96225,  0.0975,  0.9025,  0.00,  0.00, 0, 2, 2, 2
89, 320,  0.28541,  18.71572,  0.97633,  0.18775,  0.81225,  0.00,  0.00, 0, 2, 2, 2
90, 800, -0.22775,  18.68326,  0.96338,  0.42232,  0.57768,  0.00,  0.00, 0, 1, 1, 1
91, 799, -0.25715,  18.69929,  0.99853,  0.27668,  0.72332,  0.00,  0.00, 0, 1, 1, 1
92, 798, -0.2553,  18.70597,  0.97725,  0.27668,  0.72332,  0.00,  0.00, 0, 1, 1, 1
93, 779,  0.25715,  18.69929,  0.99853,  0.27668,  0.72332,  0.00,  0.00, 0, 2, 2, 2
94, 778,  0.22775,  18.68326,  0.96338,  0.42232,  0.57768,  0.00,  0.00, 0, 2, 2, 2
95, 777,  0.2553,  18.70597,  0.97725,  0.27668,  0.72332,  0.00,  0.00, 0, 2, 2, 2
96, 692, -0.41337,  18.70595,  0.91034,  0.05,  0.95,  0.00,  0.00, 0, 1, 1, 1
97, 681, -0.40196,  18.69567,  0.95772,  0.18549,  0.81451,  0.00,  0.00, 0, 1, 1, 1
98, 682, -0.38438,  18.71993,  0.92977,  1.00,  0.00,  0.00,  0.00, 1, 1, 1, 1
99, 681, -0.40196,  18.69567,  0.95772,  0.18549,  0.81451,  0.00,  0.00, 0, 1, 1, 1
100, 692, -0.41337,  18.70595,  0.91034,  0.05,  0.95,  0.00,  0.00, 0, 1, 1, 1
101, 691, -0.44009,  18.67995,  0.92751,  0.3141,  0.6859,  0.00,  0.00, 0, 1, 1, 1
102, 679, -0.34348,  18.71654,  0.96224,  0.0975,  0.9025,  0.00,  0.00, 0, 1, 1, 1
103, 823, -0.38438,  18.71993,  0.92977,  1.00,  0.00,  0.00,  0.00, 1, 1, 1, 1
104, 824, -0.40196,  18.69567,  0.95772,  0.18549,  0.81451,  0.00,  0.00, 0, 1, 1, 1
105, 824, -0.40196,  18.69567,  0.95772,  0.18549,  0.81451,  0.00,  0.00, 0, 1, 1, 1
106, 680, -0.34851,  18.71109,  0.98558,  0.0975,  0.9025,  0.00,  0.00, 0, 1, 1, 1
107, 679, -0.34348,  18.71654,  0.96224,  0.0975,  0.9025,  0.00,  0.00, 0, 1, 1, 1
108, 318,  0.40196,  18.69568,  0.95772,  0.18549,  0.81451,  0.00,  0.00, 0, 2, 2, 2
109, 329,  0.41337,  18.70596,  0.91034,  0.05,  0.95,  0.00,  0.00, 0, 2, 2, 2
110, 317,  0.38438,  18.71993,  0.92977,  1.00,  0.00,  0.00,  0.00, 2, 2, 2, 2
111, 329,  0.41337,  18.70596,  0.91034,  0.05,  0.95,  0.00,  0.00, 0, 2, 2, 2
112, 318,  0.40196,  18.69568,  0.95772,  0.18549,  0.81451,  0.00,  0.00, 0, 2, 2, 2
113, 328,  0.44009,  18.67995,  0.92751,  0.3141,  0.6859,  0.00,  0.00, 0, 2, 2, 2
114, 316,  0.34348,  18.71654,  0.96225,  0.0975,  0.9025,  0.00,  0.00, 0, 2, 2, 2
115, 319,  0.34851,  18.7111,  0.98558,  0.0975,  0.9025,  0.00,  0.00, 0, 2, 2, 2
116, 825,  0.40196,  18.69568,  0.95772,  0.18549,  0.81451,  0.00,  0.00, 0, 2, 2, 2
117, 825,  0.40196,  18.69568,  0.95772,  0.18549,  0.81451,  0.00,  0.00, 0, 2, 2, 2
118, 826,  0.38438,  18.71993,  0.92977,  1.00,  0.00,  0.00,  0.00, 2, 2, 2, 2
119, 316,  0.34348,  18.71654,  0.96225,  0.0975,  0.9025,  0.00,  0.00, 0, 2, 2, 2
120, 693, -0.44009,  18.67995,  0.92751,  0.3141,  0.6859,  0.00,  0.00, 0, 1, 1, 1
121, 696, -0.41337,  18.70595,  0.91034,  0.05,  0.95,  0.00,  0.00, 0, 1, 1, 1
122, 695, -0.45674,  18.68601,  0.87417,  0.20,  0.80,  0.00,  0.00, 0, 1, 1, 1
123, 695, -0.45674,  18.68601,  0.87417,  0.20,  0.80,  0.00,  0.00, 0, 1, 1, 1
124, 694, -0.46814,  18.66638,  0.89883,  0.50,  0.50,  0.00,  0.00, 0, 1, 1, 1
125, 693, -0.44009,  18.67995,  0.92751,  0.3141,  0.6859,  0.00,  0.00, 0, 1, 1, 1
126, 330,  0.44009,  18.67995,  0.92751,  0.3141,  0.6859,  0.00,  0.00, 0, 2, 2, 2
127, 333,  0.46814,  18.66638,  0.89883,  0.50,  0.50,  0.00,  0.00, 0, 2, 2, 2
128, 332,  0.45674,  18.68602,  0.87417,  0.20,  0.80,  0.00,  0.00, 0, 2, 2, 2
129, 332,  0.45674,  18.68602,  0.87417,  0.20,  0.80,  0.00,  0.00, 0, 2, 2, 2
130, 331,  0.41337,  18.70596,  0.91034,  0.05,  0.95,  0.00,  0.00, 0, 2, 2, 2
131, 330,  0.44009,  18.67995,  0.92751,  0.3141,  0.6859,  0.00,  0.00, 0, 2, 2, 2
132, 429, -0.81029,  18.78417,  0.03449,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
133, 467, -0.74841,  18.62877,  0.07919,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
134, 468, -0.79631,  18.82959,  0.16265,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
135, 468, -0.79631,  18.82959,  0.16265,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
136, 428, -0.85674,  18.8705,  0.06388,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
137, 429, -0.81029,  18.78417,  0.03449,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
138, 429, -0.81029,  18.78417,  0.03449,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
139, 428, -0.85674,  18.8705,  0.06388,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
140, 413, -0.8996,  18.83915, -0.04455,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
141, 412, -0.83691,  18.84727, -0.06531,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
142, 413, -0.8996,  18.83915, -0.04455,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
143, 428, -0.85674,  18.8705,  0.06388,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
144, 410, -0.91388,  18.73237, -0.10519,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
145, 827, -0.8996,  18.83915, -0.04455,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
146, 412, -0.83691,  18.84727, -0.06531,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
147, 412, -0.83691,  18.84727, -0.06531,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
148, 411, -0.86681,  18.74049, -0.14311,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
149, 410, -0.91388,  18.73237, -0.10519,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
150, 412, -0.83691,  18.84727, -0.06531,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
151, 414, -0.79138,  18.75991, -0.06706,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
152, 411, -0.86681,  18.74049, -0.14311,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
153, 424, -0.76671,  18.82733,  0.04692,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
154, 414, -0.79138,  18.75991, -0.06706,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
155, 412, -0.83691,  18.84727, -0.06531,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
156, 414, -0.79138,  18.75991, -0.06706,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
157, 424, -0.76671,  18.82733,  0.04692,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
158, 423, -0.72334,  18.81335,  0.00756,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
159, 423, -0.72334,  18.81335,  0.00756,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
160, 419, -0.74482,  18.77461, -0.10693,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
161, 414, -0.79138,  18.75991, -0.06706,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
162, 419, -0.74482,  18.77461, -0.10693,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
163, 423, -0.72334,  18.81335,  0.00756,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
164, 422, -0.75078,  19.02819, -0.1562,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
165, 420, -0.73475,  18.70739, -0.27004,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
166, 419, -0.74482,  18.77461, -0.10693,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
167, 422, -0.75078,  19.02819, -0.1562,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
168, 425, -0.72529,  18.82579,  0.20664,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
169, 422, -0.75078,  19.02819, -0.1562,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
170, 423, -0.72334,  18.81335,  0.00756,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
171, 828, -0.72529,  18.82579,  0.20664,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
172, 423, -0.72334,  18.81335,  0.00756,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
173, 829, -0.76671,  18.82733,  0.04692,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
174, 427, -0.79734,  18.87636,  0.04826,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
175, 426, -0.74955,  18.82867,  0.17796,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
176, 829, -0.76671,  18.82733,  0.04692,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
177, 412, -0.83691,  18.84727, -0.06531,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
178, 427, -0.79734,  18.87636,  0.04826,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
179, 424, -0.76671,  18.82733,  0.04692,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
180, 829, -0.76671,  18.82733,  0.04692,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
181, 426, -0.74955,  18.82867,  0.17796,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
182, 425, -0.72529,  18.82579,  0.20664,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
183, 428, -0.85674,  18.8705,  0.06388,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
184, 427, -0.79734,  18.87636,  0.04826,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
185, 412, -0.83691,  18.84727, -0.06531,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
186, 427, -0.79734,  18.87636,  0.04826,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
187, 428, -0.85674,  18.8705,  0.06388,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
188, 468, -0.79631,  18.82959,  0.16265,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
189, 468, -0.79631,  18.82959,  0.16265,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
190, 434, -0.73516,  18.63925,  0.20304,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
191, 426, -0.74955,  18.82867,  0.17796,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
192, 468, -0.79631,  18.82959,  0.16265,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
193, 426, -0.74955,  18.82867,  0.17796,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
194, 427, -0.79734,  18.87636,  0.04826,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
195, 117,  0.17564,  17.97892,  0.98794,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
196, 118,  0.18479,  17.95867,  1.00171,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
197, 121,  0.19805,  17.9746,  0.95937,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
198, 135,  0.19692,  17.91828,  0.99421,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
199, 118,  0.18479,  17.95867,  1.00171,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
200, 119,  0.14985,  17.9488,  1.04395,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
201, 116,  0.14296,  17.982,  1.02412,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
202, 119,  0.14985,  17.9488,  1.04395,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
203, 118,  0.18479,  17.95867,  1.00171,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
204, 118,  0.18479,  17.95867,  1.00171,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
205, 117,  0.17564,  17.97892,  0.98794,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
206, 116,  0.14296,  17.982,  1.02412,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
207, 253,  0.16691,  17.84397,  0.9827,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
208, 250,  0.22672,  17.86545,  0.94364,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
209, 135,  0.19692,  17.91828,  0.99421,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
210, 135,  0.19692,  17.91828,  0.99421,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
211, 136,  0.15601,  17.89135,  1.03069,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
212, 253,  0.16691,  17.84397,  0.9827,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
213, 119,  0.14985,  17.9488,  1.04395,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
214, 136,  0.15601,  17.89135,  1.03069,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
215, 135,  0.19692,  17.91828,  0.99421,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
216, 147,  0.25869,  17.79248,  0.90428,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
217, 250,  0.22672,  17.86545,  0.94364,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
218, 253,  0.16691,  17.84397,  0.9827,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
219, 273,  0.08202,  17.79042,  1.01158,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
220, 214,  0.17307,  17.74613,  0.95433,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
221, 253,  0.16691,  17.84397,  0.9827,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
222, 253,  0.16691,  17.84397,  0.9827,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
223, 251,  0.08674,  17.85456,  1.03049,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
224, 273,  0.08202,  17.79042,  1.01158,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
225, 253,  0.16691,  17.84397,  0.9827,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
226, 214,  0.17307,  17.74613,  0.95433,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
227, 147,  0.25869,  17.79248,  0.90428,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
228, 251,  0.08674,  17.85456,  1.03049,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
229, 253,  0.16691,  17.84397,  0.9827,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
230, 136,  0.15601,  17.89135,  1.03069,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
231, 252,  0.08561,  17.88837,  1.07057,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
232, 136,  0.15601,  17.89135,  1.03069,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
233, 119,  0.14985,  17.9488,  1.04395,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
234, 136,  0.15601,  17.89135,  1.03069,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
235, 252,  0.08561,  17.88837,  1.07057,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
236, 251,  0.08674,  17.85456,  1.03049,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
237, 119,  0.14985,  17.9488,  1.04395,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
238, 287,  0.08407,  17.95107,  1.07807,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
239, 252,  0.08561,  17.88837,  1.07057,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
240, 290,  0.08541,  17.98519,  1.04488,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
241, 287,  0.08407,  17.95107,  1.07807,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
242, 119,  0.14985,  17.9488,  1.04395,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
243, 119,  0.14985,  17.9488,  1.04395,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
244, 116,  0.14296,  17.982,  1.02412,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
245, 290,  0.08541,  17.98519,  1.04488,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
246, 299,  0.14409,  17.97984,  0.97992,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
247, 116,  0.14296,  17.982,  1.02412,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
